"uni_cod";"a_a";"laurea_nome";"laurea_tipo";"laurea_classe_cod";"curr_nome";"materia_nome";"materia_ssd_cod";"materia_cfu";"curr_materia_anno";"curr_materia_periodo";"modulo_nome";"sub_modulo_gruppo";"sub_modulo_nome";"modulo_cfu";"modulo_periodo";"insegnamento_prof";"insegnamento_prof_www";"isbn";"autori";"curatori";"traduttori";"titolo";"editore";"edizione";"anno_pub";"tipo_copertina";"pagg";"lingua";"prezzo";"testo_obb";"testo_uso";"testo_freq";"laurea_iscritti";"laurea_matricole"
"unife";2021;"DESIGN DEL PRODOTTO INDUSTRIALE";"L";"L-4";"PERCORSO COMUNE";"LABORATORIO DI PRODUCT DESIGN";"ICAR/13; ICAR/14; M-PSI/01";"16";"2";"2";"";"";"LABORATORIO DI PRODUCT DESIGN - A";"";"2";"Giuseppe Mincolelli (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=1064";"9781118083468";"Vijay Kumar";"";"";"101 Design Methods: A Structured Approach for Driving Innovation in Your Organization";"Wiley";"";"2012";"Brossura";"326";"Inglese";34.41;"obb";"tutto";"tutti";290;97
"unife";2021;"DESIGN DEL PRODOTTO INDUSTRIALE";"L";"L-4";"PERCORSO COMUNE";"LABORATORIO DI PRODUCT DESIGN";"ICAR/13; ICAR/14; M-PSI/01";"16";"2";"2";"";"";"LABORATORIO DI PRODUCT DESIGN - B";"";"2";"Gian Andrea Giacobone (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=519508";"9781118083468";"Vijay Kumar";"";"";"101 Design Methods: A Structured Approach for Driving Innovation in Your Organization";"Wiley";"";"2012";"Brossura";"326";"Inglese";34.41;"obb";"tutto";"tutti";290;97
"unife";2021;"INNOVATION DESIGN";"LM";"LM-12";"COMUNE";"FINAL SYNTHESIS LAB 2 - MOBILITY INNOVATION";"ICAR/13; ING-IND/15; ING-INF/07; SECS-P/08";"12";"";"2";"";"";"";"";"";"Gian Andrea Giacobone (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=519508";"9781118083468";"Vijay Kumar";"";"";"101 Design Methods: A Structured Approach for Driving Innovation in Your Organization";"Wiley";"";"2012";"Brossura";"326";"Inglese";34.41;"obb";"tutto";"tutti";0;0
"unife";2021;"LINGUE E LETTERATURE STRANIERE";"LM";"LM-37";"PERCORSO COMUNE";"LETTERATURA FRANCESE";"L-LIN/03";"6";"1";"2";"";"";"";"";"";"Isabella Liberta' Mattazzi (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=516897";"9782707322579";"Jean Echenoz";"";"";"14";"Les Editions de Minuit";"";"2012";"Brossura";"123";"Francese";13.50;"obb";"tutto";"tutti";193;76
"unife";2021;"QUATERNARIO, PREISTORIA E ARCHEOLOGIA";"LM";"LM-2";"PERCORSO COMUNE";"METODOLOGIE:TECNOLOGIA DELLE FORME VASCOLARI";"L-ANT/10";"6";"1";"2";"";"";"";"";"";"Valentina Cannavo' (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=518230";"9788860450555";"";"Alessandro Guidi";"";"150 anni di Preistoria e Protostoria in Italia. Con DVD";"Firenze. Istituto italiano di Preistoria e Protostoria";"";"2014";"Cartonato";"607";"Italiano";75.00;"obb";"tutto";"tutti";141;34
"unife";2021;"ARCHITETTURA";"LMCU";"LM-4CU";"PERCORSO COMUNE";"LABORATORIO DI SINTESI FINALE D";"ICAR/20; ICAR/21; SPS/10";"24";"5";"A";"";"";"";"";"";"Romeo Farinella (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=625";"9788860308665";"Edgar Morin";"Mauro Ceruti";"";"7 lezioni sul pensiero globale";"Raffaello Cortina Editore";"";"2016";"Brossura";"XII-114";"Italiano";11.00;"obb";"tutto";"tutti";689;133
"unife";2021;"LINGUE E LETTERATURE STRANIERE";"LM";"LM-37";"DIDATTICA DELLE LINGUE E DELLE LETTERATURE";"DIDATTICA DELLA LINGUA INGLESE";"L-LIN/12";"6";"1";"2";"";"";"";"";"";"Richard Chapman (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=804";"9781107684676";"Penny Ur";"";"";"A Course in English Language Teaching. A completely revised and updated edition of A Course in English Language Teaching";"Cambridge University Press";"2";"2010";"Brossura";"336";"Inglese";52.60;"obb";"tutto";"tutti";193;76
"unife";2021;"LINGUE E LETTERATURE MODERNE";"L";"L-11";"PERCORSO COMUNE";"LETTERATURA TEDESCA II";"L-LIN/13";"6";"2";"2";"";"";"";"";"";"Matteo Galli (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=1837";"9781571133267";"Stephen Brockmann";"";"";"A Critical History of German Film";"Camden House";"2";"2020";"Brossura";"690";"Inglese";45.59;"obb";"parz.";"tutti";862;250
"unife";2021;"LINGUE E LETTERATURE STRANIERE";"LM";"LM-37";"PERCORSO COMUNE";"LETTERATURA TEDESCA";"L-LIN/13";"6";"1";"2";"";"";"";"";"";"Matteo Galli (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=1837";"9781571133267";"Stephen Brockmann";"";"";"A Critical History of German Film";"Camden House";"2";"2020";"Brossura";"690";"Inglese";45.59;"obb";"parz.";"tutti";193;76
"unife";2021;"LINGUE E LETTERATURE STRANIERE";"LM";"LM-37";"PERCORSO COMUNE";"LETTERATURA TEDESCA II";"L-LIN/13";"6";"2";"2";"";"";"";"";"";"Matteo Galli (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=1837";"9781571133267";"Stephen Brockmann";"";"";"A Critical History of German Film";"Camden House";"2";"2020";"Brossura";"690";"Inglese";45.59;"obb";"parz.";"tutti";193;76
"unife";2021;"LINGUE E LETTERATURE STRANIERE";"LM";"LM-37";"PERCORSO COMUNE";"LETTERATURE ANGLOAMERICANE II";"L-LIN/11";"6";"2";"1";"";"";"";"";"";"Maria Giulia Fabi (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=1411";"9781405192323";"Linda Wagner-Martin";"";"";"A History of American Literature: 1950 to the Present";"Wiley";"";"2012";"Cartonato";"410";"Inglese";119.65;"obb";"parz.";"tutti";193;76
"unife";2021;"LINGUE E LETTERATURE STRANIERE";"LM";"LM-37";"PERCORSO COMUNE";"LETTERATURE ANGLOAMERICANE II";"L-LIN/11";"6";"2";"1";"";"";"";"";"";"Maria Giulia Fabi (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=1411";"9780415007061";"Linda Hutcheon";"";"";"A Poetics of Postmodernism: History, Theory, Fiction";"Routledge";"1";"1988";"Brossura";"284";"Inglese";38.84;"obb";"parz.";"tutti";193;76
"unife";2021;"SCIENZE BIOMOLECOLARI E DELL'EVOLUZIONE";"LM";"LM-6";"COMUNE";"GENETICA DI POPOLAZIONI ED EVOLUZIONE";"BIO/18";"6";"1";"2";"";"";"";"";"";"Guido Barbujani (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=140";"9780198862307";"Daniel L. Hartl";"";"";"A Primer of Population Genetics and Genomics";"Oxford University Press OUP";"";"2020";"Brossura";"320";"Inglese";42.49;"cons";"tutto";"tutti";108;49
"unife";2021;"LINGUE E LETTERATURE STRANIERE";"LM";"LM-37";"PERCORSO COMUNE";"LETTERATURE ANGLOAMERICANE II";"L-LIN/11";"6";"2";"1";"";"";"";"";"";"Maria Giulia Fabi (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=1411";"9780155054820";"Eudora Welty";"Elizabeth Sarcone, Laurie G. Kirszner, Stephen R. Mandell";"";"A Worn Path";"Thomson - Heinle";"";"1998";"Brossura";"170";"Inglese";0.00;"obb";"tutto";"tutti";193;76
"unife";2021;"DESIGN DEL PRODOTTO INDUSTRIALE";"L";"L-4";"PERCORSO COMUNE";"LABORATORIO DI PRODUCT AND EXHIBITION DESIGN";"ICAR/13";"13";"3";"1";"";"";"LABORATORIO DI PRODUCT AND EXHIBITION DESIGN - A";"";"1";"Dario Scodeller (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=517693";"9788820389482";"Franca Semi";"";"";"A lezione con Carlo Scarpa";"Hoepli";"";"2019";"Brossura";"360";"Italiano";49.90;"cons";"tutto";"tutti";290;97
"unife";2021;"DESIGN DEL PRODOTTO INDUSTRIALE";"L";"L-4";"PERCORSO COMUNE";"LABORATORIO DI PRODUCT AND EXHIBITION DESIGN";"ICAR/13";"13";"3";"1";"";"";"LABORATORIO DI PRODUCT AND EXHIBITION DESIGN - B";"";"1";"Silvia Cattiodoro (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=519345";"9788820389482";"Franca Semi";"";"";"A lezione con Carlo Scarpa";"Hoepli";"";"2019";"Brossura";"360";"Italiano";49.90;"cons";"tutto";"tutti";290;97
"unife";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)";"L";"L/SNT1";"PERCORSO COMUNE";"L’INFERMIERE E LA BIOETICA";"MED/45";"2";"2";"2";"";"";"";"";"";"Susanna Ponti (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=516646";"9788891707543";"";"C. Viafora, A. Gaiani";"";"A lezione di bioetica. Temi e strumenti";"Franco Angeli";"2";"2016";"Brossura";"432";"Italiano";40.00;"obb";"tutto";"tutti";511;196
"unife";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE) - SEDE DI ADRIA";"L";"L/SNT1";"PERCORSO COMUNE";"L’INFERMIERE E LA BIOETICA";"MED/45";"2";"2";"2";"";"";"";"";"";"Valentina Lazzarin (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=519633";"9788891707543";"";"C. Viafora, A. Gaiani";"";"A lezione di bioetica. Temi e strumenti";"Franco Angeli";"2";"2016";"Brossura";"432";"Italiano";40.00;"obb";"tutto";"tutti";237;89
"unife";2021;"DESIGN DEL PRODOTTO INDUSTRIALE";"L";"L-4";"PERCORSO COMUNE";"LABORATORIO DI DESIGN DELLA COMUNICAZIONE";"ICAR/13";"13";"1";"1";"";"";"LABORATORIO DI DESIGN DELLA COMUNICAZIONE - A";"";"1";"Veronica Dal Buono (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=512980";"9788849207897";"Michele Spera";"";"";"Abecedario del grafico. La progettazione tra creatività e scienza";"Gangemi";"2";"2005";"Brossura";"543";"Italiano";30.00;"cons";"tutto";"tutti";290;97
"unife";2021;"DESIGN DEL PRODOTTO INDUSTRIALE";"L";"L-4";"PERCORSO COMUNE";"LABORATORIO DI DESIGN DELLA COMUNICAZIONE";"ICAR/13";"13";"1";"1";"";"";"LABORATORIO DI DESIGN DELLA COMUNICAZIONE - B";"";"1";"Giulia Pellegrini (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=516361";"9788849207897";"Michele Spera";"";"";"Abecedario del grafico. La progettazione tra creatività e scienza";"Gangemi";"2";"2005";"Brossura";"543";"Italiano";30.00;"obb";"tutto";"tutti";290;97
"unife";2021;"SCIENZE E TECNOLOGIE DELLA COMUNICAZIONE";"L";"L-20";"PERCORSO COMUNE";"DESIGN";"ICAR/13";"6";"3";"2";"";"";"";"";"";"Veronica Dal Buono (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=512980";"9788849207897";"Michele Spera";"";"";"Abecedario del grafico. La progettazione tra creatività e scienza";"Gangemi";"2";"2005";"Brossura";"543";"Italiano";30.00;"cons";"tutto";"tutti";1165;373
"unife";2021;"DESIGN DEL PRODOTTO INDUSTRIALE";"L";"L-4";"PERCORSO COMUNE";"LABORATORIO DI DESIGN DELLA COMUNICAZIONE";"ICAR/13";"13";"1";"1";"";"";"LABORATORIO DI DESIGN DELLA COMUNICAZIONE - B";"";"1";"Giulia Pellegrini (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=516361";"9788843582587";"Sergio Polano, Pierpaolo Vetta";"";"";"Abecedario. La grafica del Novecento";"Mondadori Electa";"";"2002";"Brossura";"247";"Italiano";40.00;"cons";"tutto";"tutti";290;97
"unife";2021;"GIURISPRUDENZA";"LMCU";"LMG/01";"PERCORSO COMUNE";"SOCIOLOGIA DEL DIRITTO";"IUS/20";"6";"3";"2";"";"";"";"";"";"Orsetta Giolo (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=513446";"9788833793740";"Maria Giulia Bernardini, Orsetta Giolo";"";"";"Abitare i diritti";"Pacini";"";"2021";"";"";"Italiano";20.00;"in alt";"tutto";"tutti";707;138
"unife";2021;"GIURISPRUDENZA (SEDE DI ROVIGO)";"LMCU";"LMG/01";"PERCORSO COMUNE";"SOCIOLOGIA DEL DIRITTO";"IUS/20";"6";"3";"2";"";"";"";"";"";"Orsetta Giolo (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=513446";"9788833793740";"Maria Giulia Bernardini, Orsetta Giolo";"";"";"Abitare i diritti";"Pacini";"";"2021";"";"";"Italiano";20.00;"in alt";"tutto";"tutti";289;30
"unife";2021;"ARCHITETTURA";"LMCU";"LM-4CU";"PERCORSO COMUNE";"LABORATORIO DI PROGETTAZIONE ARCHITETTONICA IV";"ICAR/14; ICAR/15; ICAR/21";"11";"4";"2";"";"";"LABORATORIO DI PROGETTAZIONE ARCHITETTONICA IV - LAB B";"";"2";"Alessandro Gaiani (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=636";"9788857571119";"Mauro Ceruti, Francesco Bellusci";"";"";"Abitare la complessità. La sfida di un destino comune";"Mimesis";"";"2020";"Brossura";"168";"Italiano";13.00;"obb";"tutto";"tutti";689;133
"unife";2021;"INNOVATION DESIGN";"LM";"LM-12";"COMUNE";"FINAL SYNTHESIS LAB 2 - MOBILITY INNOVATION";"ICAR/13; ING-IND/15; ING-INF/07; SECS-P/08";"12";"";"2";"";"";"";"";"";"Gian Andrea Giacobone (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=519508";"9781118766576";"Alan Cooper, Robert Reimann, David Cronin";"";"";"About Face: The Essentials of Interaction Design";"Cooper - Wiley";"4";"2014";"Brossura";"720";"Inglese";48.23;"obb";"tutto";"tutti";0;0
"unife";2021;"SCIENZE CHIMICHE";"LM";"LM-54";"CHIMICA, AMBIENTE E TERRITORIO";"TECNICHE ANALITICHE DI CARATTERIZZAZIONE DI MATERIALI MICRO E NANO STRUTTURATI";"CHIM/01";"6";"1";"1";"";"";"";"";"";"Catia Contado (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=577";"9780471293408";"Craig F. Bohren, Donald R. Huffman";"";"";"Absorption and Scattering of Light by Small Particles";"Vch Pub";"";"2012";"Brossura";"530";"Inglese";99.75;"fac";"tutto";"tutti";70;32
"unife";2021;"SCIENZE CHIMICHE";"LM";"LM-54";"CHIMICA, MATERIALI ED ENERGIA";"TECNICHE ANALITICHE DI CARATTERIZZAZIONE DI MATERIALI MICRO E NANO STRUTTURATI";"CHIM/01";"6";"1";"1";"";"";"";"";"";"Catia Contado (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=577";"9780471293408";"Craig F. Bohren, Donald R. Huffman";"";"";"Absorption and Scattering of Light by Small Particles";"Vch Pub";"";"2012";"Brossura";"530";"Inglese";99.75;"fac";"tutto";"tutti";70;32
"unife";2021;"MATEMATICA";"LM";"LM-40";"PERCORSO COMUNE";"TEORIA DI GALOIS";"MAT/02";"6";"1";"2";"";"";"";"";"";"Fabio Stumbo (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=571";"9780824709853";"Claudia Menini, Freddy Van Oystaeyen";"";"";"Abstract Algebra: A Comprehensive Treatment";"Taylor and Francis CRC";"";"2004";"Cartonato";"776";"Inglese";158.04;"obb";"tutto";"tutti";31;11
"unife";2021;"LETTERE, ARTI E ARCHEOLOGIA";"L";"L-10";"PERCORSO COMUNE";"ICONOGRAFIA E ICONOLOGIA";"L-ART/02";"12";"2";"1";"";"";"";"";"";"Salvatore Geruzzi (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=948";"9788884168672";"Ernst H. Gombrich";"";"Alessandro Dal Lago, Pier Aldo Rovatti";"Aby Warburg. Una biografia intellettuale";"Electa Abscondita";"";"2020";"Brossura";"432";"Italiano";39.00;"obb";"tutto";"tutti";314;73
"unife";2021;"SCIENZE E TECNOLOGIE DELLA COMUNICAZIONE";"L";"L-20";"COMUNICAZIONE DELLA CULTURA E DELLE ARTI";"ICONOGRAFIA E ICONOLOGIA";"L-ART/02";"12";"2";"1";"";"";"";"";"";"Salvatore Geruzzi (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=948";"9788884168672";"Ernst H. Gombrich";"";"Alessandro Dal Lago, Pier Aldo Rovatti";"Aby Warburg. Una biografia intellettuale";"Electa Abscondita";"";"2020";"Brossura";"432";"Italiano";39.00;"obb";"tutto";"tutti";1165;373
"unife";2021;"SCIENZE E TECNOLOGIE DELLA COMUNICAZIONE";"L";"L-20";"PERCORSO COMUNE";"ICONOGRAFIA E ICONOLOGIA";"L-ART/02";"12";"2";"1";"";"";"";"";"";"Salvatore Geruzzi (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=948";"9788884168672";"Ernst H. Gombrich";"";"Alessandro Dal Lago, Pier Aldo Rovatti";"Aby Warburg. Una biografia intellettuale";"Electa Abscondita";"";"2020";"Brossura";"432";"Italiano";39.00;"obb";"tutto";"tutti";1165;373
"unife";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)";"L";"L/SNT1";"PERCORSO COMUNE";"DISCIPLINA INFERMIERISTICA";"L-LIN/12; MED/45; SPS/07";"8";"1";"1";"";"";"";"";"";"Cinzia Canella (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=766";"9788808184436";"";"Loreto Lancia";"";"Accertamento clinico. Guida metodologica illustra per i professionisti della salute";"Cea";"";"2012";"Brossura";"256";"Italiano";32.30;"fac";"tutto";"tutti";511;196
"unife";2021;"INGEGNERIA CIVILE";"LM";"LM-23";"PERCORSO COMUNE";"PROGETTI DI STRUTTURE";"ICAR/09";"9";"1";"1";"";"";"";"";"";"Fabio Minghini (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=512461";"9788827700303";"Simone Caffè";"";"";"Acciaio. Manuale tecnico per il progetto e la verifica delle strutture in acciaio e delle connessioni bullonate e saldate. Con software";"Grafill";"2";"2018";"Prodotto in più parti di diverso formato";"621";"Italiano";47.00;"fac";"tutto";"tutti";115;34
"unife";2021;"INGEGNERIA CIVILE";"LM";"LM-23";"PERCORSO COMUNE";"COSTRUZIONI IDRAULICHE";"ICAR/02";"12";"1";"2";"";"";"";"";"";"Marco Franchini (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=136";"9788820351830";"Valerio Milano";"";"";"Acquedotti. Guida alla progettazione";"Hoepli";"";"2012";"Brossura";"XVI-634";"Italiano";49.90;"fac";"tutto";"tutti";115;34
"unife";2021;"INGEGNERIA CIVILE";"LM";"LM-23";"COSTRUZIONI";"GEOLOGIA DEI TERREMOTI";"GEO/03";"9";"1";"1";"";"";"";"";"";"Riccardo Caputo (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=776";"9780521890588";"Stanley A. Schumm";"";"";"Active Tectonics and Alluvial Rivers";"Cambridge University Press";"";"2008";"Brossura";"292";"Inglese";148.40;"in alt";"tutto";"tutti";115;34
"unife";2021;"INGEGNERIA CIVILE";"LM";"LM-23";"COSTRUZIONI E AMBIENTE";"GEOLOGIA DEI TERREMOTI";"GEO/03";"9";"1";"1";"";"";"";"";"";"Riccardo Caputo (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=776";"9780521890588";"Stanley A. Schumm";"";"";"Active Tectonics and Alluvial Rivers";"Cambridge University Press";"";"2008";"Brossura";"292";"Inglese";148.40;"in alt";"tutto";"tutti";115;34
"unife";2021;"SCIENZE GEOLOGICHE, GEORISORSE E TERRITORIO";"LM";"LM-74";"PERCORSO COMUNE";"GEOLOGIA DEI TERREMOTI";"GEO/03";"6";"1";"1";"";"";"";"";"";"Riccardo Caputo (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=776";"9780521890588";"Stanley A. Schumm";"";"";"Active Tectonics and Alluvial Rivers";"Cambridge University Press";"";"2008";"Brossura";"292";"Inglese";148.40;"in alt";"tutto";"tutti";32;10
"unife";2021;"INGEGNERIA CIVILE";"LM";"LM-23";"PERCORSO COMUNE";"ACUSTICA TECNICA";"ING-IND/11";"9";"1";"1";"";"";"";"";"";"Patrizio Fausti (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=510";"9788838607424";"Ettore Cirillo";"";"";"Acustica applicata";"McGraw Hill";"";"1997";"Brossura";"236";"Italiano";24.00;"fac";"tutto";"tutti";115;34
"unife";2021;"SCIENZE FILOSOFICHE E DELL'EDUCAZIONE";"L";"L-19; L-5";"PERCORSO COMUNE";"EDUCAZIONE DEGLI ADULTI";"M-PED/01";"12";"3";"1";"";"";"";"";"";"Elena Marescotti (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=1840";"9788891799067";"Elena Marescotti";"";"";"Adultescenza e dintorni. Il valore dell'adultità, il senso dell'educazione";"Franco Angeli";"";"2020";"Brossura";"164";"Italiano";20.00;"obb";"tutto";"tutti";82;21
"unife";2021;"INGEGNERIA ELETTRONICA E INFORMATICA";"L";"L-8";"INGEGNERIA INFORMATICA - SISTEMI DI ELABORAZIONE";"RETI DI CALCOLATORI";"ING-INF/05";"6";"3";"1";"";"";"";"";"";"Mauro Tortonesi (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=513146";"9780321637734";"W. Richard Stevens, Stephen A. Rago";"";"";"Advanced Programming in the UNIX Environment";"Addison Wesley – Pearson";"3";"2013";"Brossura";"1032";"Inglese";67.23;"obb";"tutto";"tutti";564;175
"unife";2021;"INGEGNERIA ELETTRONICA E INFORMATICA";"L";"L-8";"INGEGNERIA INFORMATICA - SISTEMI WEB";"RETI DI CALCOLATORI";"ING-INF/05";"6";"3";"1";"";"";"";"";"";"Mauro Tortonesi (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=513146";"9780321637734";"W. Richard Stevens, Stephen A. Rago";"";"";"Advanced Programming in the UNIX Environment";"Addison Wesley – Pearson";"3";"2013";"Brossura";"1032";"Inglese";67.23;"obb";"tutto";"tutti";564;175
"unife";2021;"INGEGNERIA INFORMATICA E DELL’AUTOMAZIONE";"LM";"LM-32";"PERCORSO COMUNE";"RETI DI CALCOLATORI";"ING-INF/05";"6";"1";"1";"";"";"";"";"";"Mauro Tortonesi (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=513146";"9780321637734";"W. Richard Stevens, Stephen A. Rago";"";"";"Advanced Programming in the UNIX Environment";"Addison Wesley – Pearson";"3";"2013";"Brossura";"1032";"Inglese";67.23;"obb";"tutto";"tutti";151;47
"unife";2021;"INNOVATION DESIGN";"LM";"LM-12";"COMUNE";"SMART TECHNOLOGIES FOR SUSTAINABLE DESIGN LAB";"ICAR/12; ICAR/13; ING-IND/10; ING-IND/14; ING-INF/05";"24";"";"1";"";"";"";"";"";"Andrea Spaggiari (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=518525";"9781608078653";"James Sinopoli";"";"";"Advanced Technology for Smart Buildings";"Artech House";"";"2016";"Cartonato";"222";"Inglese";159.39;"obb";"tutto";"tutti";0;0
"unife";2021;"FISICA";"L";"L-30";"PERCORSO COMUNE";"EPISTEMOLOGIA E STORIA DELLA FISICA";"FIS/08";"6";"2";"2";"";"";"";"";"";"Pietro Dalpiaz (Tit.)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=293";"9788804333661";"Paolo Maffei";"";"";"Al di là della luna";"Mondadori";"";"1990";"";"344";"Italiano";7.75;"obb";"tutto";"tutti";159;43
"unife";2021;"SCIENZE GEOLOGICHE";"L";"L-34";"PERCORSO COMUNE";"MATEMATICA";"MAT/04";"12";"1";"A";"";"";"";"";"";"Fabio Stumbo (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=571";"9788838786075";"Gilbert Strang";"";"";"Algebra lineare";"Apogeo Maggioli";"";"2013";"Brossura";"504";"Italiano";34.00;"obb";"tutto";"tutti";74;14
"unife";2021;"MATEMATICA";"LM";"LM-40";"PERCORSO COMUNE";"ELEMENTI DI GEOMETRIA ALGEBRICA";"MAT/03";"6";"1";"2";"";"";"";"";"";"Alex Massarenti (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=519021";"9781441928078";"Robin Hartshorne";"";"";"Algebraic Geometry";"Springer";"";"2010";"Brossura";"512";"Inglese";59.23;"obb";"tutto";"tutti";31;11
"unife";2021;"MATEMATICA";"LM";"LM-40";"PERCORSO COMUNE";"ELEMENTI DI GEOMETRIA ALGEBRICA";"MAT/03";"6";"1";"2";"";"";"";"";"";"Alex Massarenti (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=519021";"9781441930996";"Joe Harris";"";"";"Algebraic Geometry: A First Course. Edizione corretta";"Springer";"1";"2010";"Brossura";"349";"Inglese";65.79;"obb";"tutto";"tutti";31;11
"unife";2021;"DIETISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI DIETISTA)";"L";"L/SNT3";"PERCORSO COMUNE";"ALIMENTAZIONE E NUTRIZIONE UMANA I";"MED/13; MED/49";"6";"1";"2";"";"";"";"";"";"Giovanni Zuliani (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=1308";"9788849005479";"Aldo Mariani Costantini, Carlo Cannella, Gianni Tomassi";"Lorenzo Donini, Anna Maria Giusti, Alessandro Pinto, [...]";"";"Alimentazione e nutrizione umana. Edizione riveduta e aggiornata di Fondamenti di nutrizione umana";"Il Pensiero Scientifico";"3";"2016";"Brossura";"670";"Italiano";75.00;"obb";"tutto";"tutti";86;47
"unife";2021;"DIETISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI DIETISTA)";"L";"L/SNT3";"PERCORSO COMUNE";"ALIMENTAZIONE E NUTRIZIONE UMANA II";"MED/09; MED/13; MED/43; MED/49";"6";"2";"2";"";"";"";"";"";"Stefano Volpato (Tit.) (ed altri)";"https://studiare.unife.it/Guide/Guide/PaginaDocente.do?docente_id=1973";"9788849005479";"Aldo Mariani Costantini, Carlo Cannella, Gianni Tomassi";"Lorenzo Donini, Anna Maria Giusti, Alessandro Pinto, [...]";"";"Alimentazione e nutrizione umana. Edizione riveduta e aggiornata di Fondamenti di nutrizione umana";"Il Pensiero Scientifico";"3";"2016";"Brossura";"670";"Italiano";75.00;"obb";"tutto";"tutti";86;47
